OBJECTID,Upstream_S,Upstream_I,Upstream_A,Downstream,Downstre_1,Downstre_2,Pipe_ID,Pipe_Geome,Horizontal,Vertical_D,Pipe_Size,Pipe_Lengt,Pipe_Mater,Condition,Comments,Enabled,COMPTYPE,COMPKEY,UNITID,UNITID2,MAINCOMP1,MAINCOMP2,PARLINENO,Date_VERIF,Dbasin,Owner,Picture_ID,Picture__1,Percent_Bl,Pipe_Quant,Pipe_Squas,SurveyDate,Verified_B,Source,Major_Wate,Year_Insta,PIPE_LININ,Downstre_3,Upstream_1,created_us,created_da,last_edite,last_edi_1,Verified_L,DOCID,OUTFALL,Shape_Leng
23621,,0.00000000000,0,,0.00000000000,0,,CR,6.00000000000,0.00000000000,6'',12.00000000000,CONC,U,,1,31,0,,,0,0,,,5675,CON,,,0,0,0,,SW,DM,08,1958,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,2,STPIPE080421,E16178,10.48044730220
23622,,0.00000000000,0,,0.00000000000,0,,CR,6.00000000000,0.00000000000,6'',16.00000000000,CONC,U,,1,31,0,,,0,0,,,5708,CON,,,0,0,0,,SW,DM,08,1958,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,2,STPIPE080422,E16178,20.88243737790
23623,,5.59000000000,0,,3.65000000000,0,,CR,6.00000000000,0.00000000000,6'',42.00000000000,PLAS,U,,1,31,0,,,0,0,,,5649,CON,,,0,0,0,,SW,DM,08,1958,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,2,STPIPE080423,E16178,13.40197680880
23624,,5.40000000000,1,,5.30000000000,1,,CR,15.00000000000,0.00000000000,15'',51.00000000000,CONC,U,,1,31,0,,,0,0,,,5720,CON,,,0,0,0,,SW,DM,08,1958,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,4,STPIPE080426,E16178,41.87898230790
23625,,5.77000000000,0,,5.40000000000,0,,CR,15.00000000000,0.00000000000,15'',51.00000000000,RCP,G,HRT LIGHT RIAL,1,31,0,,,0,0,,,5523,CON,,,0,1,0,,SW,ASBLT,08,2008,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,5,STPIPE080428,E16178,50.15839336240
23626,,6.30000000000,0,,5.87000000000,0,,CR,15.00000000000,0.00000000000,15'',51.00000000000,RCP,G,HRT LIGHT RIAL,1,31,0,,,0,0,,,5523,CON,,,0,1,0,,SW,ASBLT,08,2008,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,5,STPIPE080429,E16178,27.62580552150
23627,,0.00000000000,0,,0.00000000000,0,,CR,8.00000000000,0.00000000000,8'',29.00000000000,CONC,U,,1,31,0,,,0,0,,,5621,CON,,,0,0,0,,SW,DM,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,2,STPIPE080430,E16178,14.31661651620
23628,,0.00000000000,0,,0.00000000000,0,,CR,4.00000000000,0.00000000000,4'',26.00000000000,PLAS,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080431,E16178,10.55535079900
23629,,0.00000000000,0,,0.00000000000,0,,CR,6.00000000000,0.00000000000,6'',26.00000000000,PLAS,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080432,E16178,10.56784277970
23630,,0.00000000000,0,,0.00000000000,0,,CR,12.00000000000,0.00000000000,12'',47.00000000000,RCP,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080433,E16178,23.40391053540
23631,,0.00000000000,0,,0.00000000000,0,,CR,15.00000000000,0.00000000000,15'',47.00000000000,RCP,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080434,E16178,19.77967005390
23632,,0.00000000000,0,,0.00000000000,0,,CR,6.00000000000,0.00000000000,6'',26.00000000000,PLAS,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080435,E16178,25.43150757620
23633,,0.00000000000,0,,0.00000000000,0,,CR,6.00000000000,0.00000000000,6'',26.00000000000,PLAS,U,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/05,GISNORFOLK,2016/10/20,3,STPIPE080436,E16178,6.62515013354
23634,,7.17000000000,0,,7.00000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080784,E16178,24.89391551960
23635,,7.00000000000,0,,6.94000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080785,E16178,18.60664700300
23636,,6.99000000000,0,,4.49000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080786,E16178,50.33891950920
23637,,4.48000000000,0,,4.40000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080787,E16178,25.69873954320
23638,,4.49000000000,0,,4.40000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080788,E16178,28.47847279400
23639,,6.94000000000,0,,4.46000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080789,E16178,41.21036295160
23640,,0.00000000000,0,,0.00000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080790,E16178,21.68211957470
23641,,7.13000000000,0,,6.99000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080791,E16178,28.54231491180
23642,,4.40000000000,0,,6.40000000000,0,,CR,18.00000000000,0.00000000000,18'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080792,E16178,35.83326646400
23643,,6.15000000000,0,,5.71000000000,0,,CR,10.00000000000,0.00000000000,10'',49.00000000000,RCP,G,,1,31,0,,,0,0,,,5720,CON,,,0,0,0,,SW,ASBLT,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080793,E16178,80.45764532910
23644,,3.65000000000,0,,4.00000000000,0,,CR,8.00000000000,0.00000000000,8'',42.00000000000,RCP,G,,1,31,0,,,0,0,,,5649,CON,,,0,0,0,,SW,ASBLT,08,1958,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,4,STPIPE080794,E16178,38.62985162120
23645,,0.00000000000,0,,7.80000000000,0,,CR,8.00000000000,0.00000000000,8'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/08/08,3,STPIPE080795,,46.02304962280
23646,,0.00000000000,0,,7.80000000000,0,,CR,10.00000000000,0.00000000000,10'',31.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5618,CON,,,0,0,0,,SW,ASBLT,08,1965,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/08/08,3,STPIPE080796,,47.60752441420
23647,,3.69000000000,0,,4.25000000000,1,,CR,15.00000000000,0.00000000000,15'',25.00000000000,RCP,G,10-0060,1,31,0,,,0,0,,,5491,CON,,,0,0,0,,SW,DM,08,2011,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,5,STPIPE080801,E16178,18.65180229650
23648,,0.00000000000,0,,4.00000000000,0,,CR,8.00000000000,0.00000000000,8'',42.00000000000,CONC,U,,1,31,0,,,0,0,,,5649,CON,,,0,0,0,,SW,DM,08,1958,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/10/20,2,STPIPE080805,E16178,6.39819203847
23649,,4.25000000000,0,,0.00000000000,0,,CR,18.00000000000,0.00000000000,18'',49.00000000000,CONC,U,,1,31,0,,,0,0,,,5491,CON,,,0,0,0,,SW,DM,08,1965,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/09/06,2,STPIPE080806,,35.33651415590
23650,,6.38000000000,0,,0.00000000000,0,,CR,15.00000000000,0.00000000000,15'',18.00000000000,CONC,U,,1,31,0,,,0,0,,,5495,CON,,,0,0,0,,SW,DM,08,1997,0,,,GISNORFOLK,2016/08/08,GISNORFOLK,2016/09/06,3,STPIPE080807,,48.45052528490
23856,,6.32000000000,0,,2.67000000000,0,,CR,18.00000000000,0.00000000000,18'',28.00000000000,RCP,G,14-0082,1,31,0,,,0,0,,,0,CON,,,0,1,0,,SW,ASBLT,05,999,0,,,GISNORFOLK,2016/08/23,GISNORFOLK,2016/08/23,4,STPIPE087254,,28.36704462810
